customer_key,customer_id,first_purchase_date,last_purchase_date,total_revenue_usd,total_orders,region_key,segment_key,cohort_quarter,is_subscriber,rfm_score,clv_estimated_usd
42987,CUST-042987,2025-06-08,2025-12-16,764.05,1,6,9,FY2025-Q3,True,8,1111.16
42988,CUST-042988,2023-05-11,2025-10-01,2836.49,6,10,2,FY2023-Q3,False,11,4894.02
42989,CUST-042989,2024-09-20,2025-08-20,2121.92,4,13,39,FY2024-Q4,True,9,2691.18
42990,CUST-042990,2022-07-05,2025-02-15,7548.55,6,23,3,FY2022-Q4,True,10,25318.02
42991,CUST-042991,2024-12-15,2025-02-08,853.73,3,6,37,FY2025-Q1,True,8,2882.38
42992,CUST-042992,2020-12-22,2022-12-15,396.00,4,29,2,FY2021-Q1,False,11,529.81
42993,CUST-042993,2023-10-26,2024-10-02,1063.23,4,5,5,FY2024-Q1,True,9,2390.79
42994,CUST-042994,2022-09-04,2025-06-01,5037.94,13,28,3,FY2022-Q4,False,9,10236.52
42995,CUST-042995,2024-10-03,2025-11-26,121.77,1,1,17,FY2025-Q1,True,8,342.20
42996,CUST-042996,2022-02-03,2024-10-27,108.84,1,5,2,FY2022-Q2,False,12,483.17
42997,CUST-042997,2024-06-14,2024-10-08,985.34,2,1,1,FY2024-Q3,True,14,3836.90
42998,CUST-042998,2025-03-28,2025-08-26,316.29,1,12,5,FY2025-Q2,True,10,440.35
42999,CUST-042999,2021-11-03,2025-04-23,3426.22,4,1,23,FY2022-Q1,True,7,11313.57
43000,CUST-043000,2020-05-09,2024-09-01,844.18,2,21,43,FY2020-Q3,False,7,1148.95
43001,CUST-043001,2021-11-30,2024-04-13,320.03,2,7,2,FY2022-Q1,True,12,1201.12
43002,CUST-043002,2025-01-19,2025-10-23,1174.03,4,14,13,FY2025-Q2,False,8,1840.51
43003,CUST-043003,2020-02-15,2025-01-20,305.43,2,1,1,FY2020-Q2,True,12,870.42
43004,CUST-043004,2022-05-10,2025-09-13,2190.15,3,9,2,FY2022-Q3,True,11,8517.51
43005,CUST-043005,2021-10-24,2025-01-09,3367.42,3,11,2,FY2022-Q1,True,12,14686.03
43006,CUST-043006,2024-11-02,2025-04-21,1046.91,3,8,7,FY2025-Q1,True,5,3805.40
43007,CUST-043007,2021-07-16,2025-08-12,466.99,4,22,2,FY2021-Q4,True,12,1812.18
43008,CUST-043008,2023-06-09,2024-09-08,1178.87,2,9,26,FY2023-Q3,True,8,4300.65
43009,CUST-043009,2025-04-09,2025-05-20,3896.73,2,19,5,FY2025-Q3,False,8,15325.08
43010,CUST-043010,2021-06-13,2024-01-19,2385.51,5,5,3,FY2021-Q3,False,9,3384.08
43011,CUST-043011,2023-10-04,2025-03-12,10041.21,7,22,3,FY2024-Q1,True,9,33242.15
43012,CUST-043012,2024-01-09,2024-11-28,1671.91,7,10,3,FY2024-Q2,False,9,4789.67
43013,CUST-043013,2023-01-24,2024-05-15,248.76,1,20,26,FY2023-Q2,False,9,903.44
43014,CUST-043014,2025-11-18,2025-12-02,6165.50,17,20,37,FY2026-Q1,False,8,8887.17
43015,CUST-043015,2024-09-09,2025-11-29,141.12,1,5,32,FY2024-Q4,False,8,267.37
43016,CUST-043016,2021-10-19,2025-01-25,1393.53,6,4,2,FY2022-Q1,True,10,3967.04
43017,CUST-043017,2024-11-05,2025-06-13,846.02,2,6,2,FY2025-Q1,False,12,3773.87
43018,CUST-043018,2025-03-22,2025-09-09,670.38,1,1,56,FY2025-Q2,True,7,1084.06
43019,CUST-043019,2024-10-19,2025-08-04,2560.35,7,11,2,FY2025-Q1,True,10,11304.29
43020,CUST-043020,2024-03-04,2025-11-25,873.13,1,29,1,FY2024-Q2,True,14,1249.38
43021,CUST-043021,2025-10-27,2025-11-30,5049.44,2,1,3,FY2026-Q1,False,10,8568.18
43022,CUST-043022,2023-11-14,2025-06-16,1346.91,2,20,3,FY2024-Q1,True,9,2568.98
43023,CUST-043023,2023-12-06,2025-08-29,265.70,1,1,50,FY2024-Q1,True,9,1108.52
43024,CUST-043024,2025-09-19,2025-12-07,318.67,3,10,5,FY2025-Q4,False,10,598.49
43025,CUST-043025,2025-01-03,2025-12-20,349.04,1,23,2,FY2025-Q2,True,11,503.33
43026,CUST-043026,2025-02-28,2025-06-29,2393.40,7,11,2,FY2025-Q2,True,11,10028.02
43027,CUST-043027,2022-06-26,2025-09-10,1545.13,2,21,1,FY2022-Q3,True,13,5190.08
43028,CUST-043028,2024-04-03,2025-05-09,437.20,1,14,1,FY2024-Q3,True,12,1035.97
43029,CUST-043029,2024-12-26,2025-05-22,1424.67,6,12,3,FY2025-Q1,True,10,4847.11
43030,CUST-043030,2023-06-21,2025-09-14,404.43,1,9,2,FY2023-Q3,True,11,492.88
43031,CUST-043031,2022-06-24,2022-11-09,243.21,1,1,5,FY2022-Q3,True,9,702.31
43032,CUST-043032,2024-09-27,2025-01-18,451.35,1,10,3,FY2024-Q4,True,10,929.75
43033,CUST-043033,2025-04-01,2025-10-18,5009.53,6,21,53,FY2025-Q3,False,7,11745.28
43034,CUST-043034,2021-10-31,2024-12-08,1898.13,3,15,3,FY2022-Q1,True,8,6974.93
43035,CUST-043035,2024-01-17,2025-12-10,3534.50,3,22,1,FY2024-Q2,False,13,9966.41
43036,CUST-043036,2024-06-14,2025-01-31,3796.97,4,30,39,FY2024-Q3,False,7,7054.30
43037,CUST-043037,2025-12-17,2025-12-23,149.78,1,25,3,FY2026-Q1,True,8,545.02
43038,CUST-043038,2022-06-28,2023-02-21,3980.03,2,29,1,FY2022-Q3,True,13,10662.12
43039,CUST-043039,2025-06-20,2025-10-08,1047.24,3,3,54,FY2025-Q3,False,7,3057.44
43040,CUST-043040,2024-04-23,2025-05-19,5255.01,3,16,33,FY2024-Q3,False,7,18794.26
43041,CUST-043041,2025-04-12,2025-07-01,1850.24,3,4,28,FY2025-Q3,False,8,5322.70
43042,CUST-043042,2023-09-30,2025-08-30,1877.37,3,11,2,FY2023-Q4,False,12,7873.13
43043,CUST-043043,2022-05-05,2022-09-17,11231.03,12,11,1,FY2022-Q3,True,12,31667.56
43044,CUST-043044,2025-05-27,2025-09-20,671.10,3,11,2,FY2025-Q3,True,12,1734.75
43045,CUST-043045,2025-03-30,2025-11-27,397.20,2,13,51,FY2025-Q2,True,9,1155.54
43046,CUST-043046,2024-08-19,2025-10-02,334.08,1,19,8,FY2024-Q4,True,4,614.15
43047,CUST-043047,2025-09-08,2025-11-26,99.00,1,25,7,FY2025-Q4,False,5,341.01
43048,CUST-043048,2025-11-08,2025-12-03,481.12,1,13,3,FY2026-Q1,False,8,1924.16
43049,CUST-043049,2021-12-02,2024-08-02,1776.47,3,1,1,FY2022-Q1,True,13,3296.78
43050,CUST-043050,2025-05-29,2025-07-29,1968.73,4,12,18,FY2025-Q3,False,9,7032.47
43051,CUST-043051,2024-08-15,2025-06-13,26816.26,21,5,34,FY2024-Q4,False,8,112026.43
43052,CUST-043052,2023-12-03,2025-11-08,392.71,2,21,3,FY2024-Q1,True,9,1189.39
43053,CUST-043053,2025-05-03,2025-07-25,2061.54,3,23,1,FY2025-Q3,True,13,3407.02
43054,CUST-043054,2024-11-13,2024-12-07,790.70,1,32,2,FY2025-Q1,True,10,3301.29
43055,CUST-043055,2023-01-29,2023-11-30,302.81,1,13,2,FY2023-Q2,False,10,753.04
43056,CUST-043056,2025-01-20,2025-02-10,2721.18,5,17,2,FY2025-Q2,False,11,10546.91
43057,CUST-043057,2025-04-09,2025-09-21,1176.60,4,6,1,FY2025-Q3,True,13,4134.78
43058,CUST-043058,2022-01-10,2024-09-26,512.70,4,13,1,FY2022-Q2,True,13,1297.74
43059,CUST-043059,2024-08-14,2025-02-25,7503.22,14,5,2,FY2024-Q4,True,11,20423.25
43060,CUST-043060,2020-12-30,2024-01-28,2637.07,3,8,4,FY2021-Q1,False,6,4708.02
43061,CUST-043061,2024-04-19,2025-06-27,1159.52,3,12,1,FY2024-Q3,True,12,5020.72
43062,CUST-043062,2022-12-20,2024-11-05,1977.45,2,11,48,FY2023-Q1,True,9,4404.67
43063,CUST-043063,2024-05-27,2025-12-25,1462.22,4,17,1,FY2024-Q3,True,14,2156.11
43064,CUST-043064,2022-12-30,2025-08-18,853.06,1,22,5,FY2023-Q1,True,8,3838.70
43065,CUST-043065,2024-12-30,2025-08-03,178.06,1,28,4,FY2025-Q1,False,8,616.28
43066,CUST-043066,2022-05-20,2023-01-20,4266.50,5,12,2,FY2022-Q3,True,10,6501.25
43067,CUST-043067,2025-04-24,2025-05-19,7377.53,16,29,27,FY2025-Q3,False,9,19915.80
43068,CUST-043068,2020-01-06,2024-03-25,12297.98,9,3,1,FY2020-Q2,True,12,20590.78
43069,CUST-043069,2025-08-18,2025-10-23,308.41,1,5,2,FY2025-Q4,False,10,460.38
43070,CUST-043070,2024-05-19,2025-06-11,6075.74,4,8,14,FY2024-Q3,True,7,19269.84
43071,CUST-043071,2020-05-22,2021-09-28,2361.83,6,19,1,FY2020-Q3,True,12,8946.07
43072,CUST-043072,2022-11-08,2023-01-13,3151.75,6,14,3,FY2023-Q1,True,9,13512.66
43073,CUST-043073,2024-10-06,2025-09-08,9618.60,18,1,1,FY2025-Q1,True,14,33386.98
43074,CUST-043074,2022-05-15,2024-08-20,1017.13,4,9,2,FY2022-Q3,True,11,4014.44
43075,CUST-043075,2025-06-11,2025-11-23,4035.15,8,23,1,FY2025-Q3,True,12,12078.73
43076,CUST-043076,2022-07-10,2024-03-11,3026.42,4,6,8,FY2022-Q4,True,3,5897.18
43077,CUST-043077,2022-02-08,2023-08-10,1085.26,1,15,30,FY2022-Q2,False,7,4072.76
43078,CUST-043078,2022-11-27,2023-09-21,385.18,1,7,2,FY2023-Q1,False,11,1015.42
43079,CUST-043079,2022-12-11,2025-10-19,5349.42,10,12,3,FY2023-Q1,False,9,6708.38
43080,CUST-043080,2021-12-19,2024-12-28,1248.42,4,16,39,FY2022-Q1,True,9,4237.77
43081,CUST-043081,2022-06-13,2024-10-06,1846.61,3,3,3,FY2022-Q3,True,8,5270.21
43082,CUST-043082,2021-03-06,2023-01-17,2608.20,6,19,3,FY2021-Q2,False,10,8952.48
43083,CUST-043083,2022-03-03,2024-06-26,1124.67,1,20,1,FY2022-Q2,True,14,3449.27
43084,CUST-043084,2023-02-07,2025-05-30,931.61,1,14,1,FY2023-Q2,True,13,1457.38
43085,CUST-043085,2024-01-20,2024-10-24,990.00,10,20,3,FY2024-Q2,True,8,2239.48
43086,CUST-043086,2025-04-17,2025-12-04,485.20,2,3,1,FY2025-Q3,False,12,1606.53
43087,CUST-043087,2022-12-14,2024-03-26,1298.30,3,5,3,FY2023-Q1,True,10,2796.67
43088,CUST-043088,2020-09-13,2024-07-07,857.04,1,6,2,FY2020-Q4,True,11,2599.93
43089,CUST-043089,2024-05-23,2024-08-17,1333.10,2,10,2,FY2024-Q3,True,12,5245.06
43090,CUST-043090,2022-09-26,2024-03-06,475.52,2,13,6,FY2022-Q4,False,8,1206.69
43091,CUST-043091,2025-02-07,2025-08-16,4098.66,11,12,23,FY2025-Q2,True,8,18093.43
43092,CUST-043092,2024-02-27,2025-07-12,311.65,1,10,5,FY2024-Q2,True,8,726.44
43093,CUST-043093,2022-05-06,2024-02-18,407.64,1,21,1,FY2022-Q3,True,13,976.86
43094,CUST-043094,2020-07-16,2021-11-04,354.43,1,21,1,FY2020-Q4,True,14,1312.92
43095,CUST-043095,2022-02-15,2024-01-19,955.08,2,20,1,FY2022-Q2,True,14,2590.88
43096,CUST-043096,2024-08-31,2025-04-30,9108.44,9,25,5,FY2024-Q4,True,10,39164.53
43097,CUST-043097,2025-06-10,2025-07-28,1665.06,6,2,43,FY2025-Q3,False,8,3587.38
43098,CUST-043098,2025-07-26,2025-08-26,1726.59,3,4,18,FY2025-Q4,True,9,3639.93
43099,CUST-043099,2025-07-28,2025-10-11,1802.57,4,8,3,FY2025-Q4,True,9,4716.09
43100,CUST-043100,2024-02-29,2024-10-10,1557.27,3,32,48,FY2024-Q2,True,9,5701.92
43101,CUST-043101,2021-10-15,2022-01-29,3407.60,1,9,51,FY2022-Q1,True,7,6809.18
43102,CUST-043102,2023-11-27,2025-03-04,571.15,1,8,44,FY2024-Q1,False,7,877.71
43103,CUST-043103,2022-01-18,2022-11-06,1667.65,5,14,29,FY2022-Q2,False,8,3436.39
43104,CUST-043104,2023-09-19,2025-09-27,230.72,1,8,5,FY2023-Q4,True,9,1005.71
43105,CUST-043105,2024-10-09,2025-07-25,631.89,1,2,1,FY2025-Q1,True,12,1104.56
43106,CUST-043106,2025-07-17,2025-09-19,583.22,3,9,2,FY2025-Q4,True,12,2533.80
43107,CUST-043107,2020-09-12,2023-04-22,725.26,1,9,6,FY2020-Q4,True,6,1474.46
43108,CUST-043108,2022-12-01,2024-11-22,4933.39,4,4,4,FY2023-Q1,False,6,8080.70
43109,CUST-043109,2024-12-30,2025-02-16,1157.15,3,9,34,FY2025-Q1,True,8,3325.60
43110,CUST-043110,2024-06-28,2025-05-29,1616.95,3,19,1,FY2024-Q3,True,12,4058.98
43111,CUST-043111,2025-05-14,2025-08-11,3160.72,3,22,9,FY2025-Q3,False,7,13650.90
43112,CUST-043112,2023-11-04,2024-07-04,138.58,1,19,1,FY2024-Q1,False,12,315.75
43113,CUST-043113,2023-06-01,2024-11-16,748.31,3,13,50,FY2023-Q3,True,9,2000.56
43114,CUST-043114,2024-09-21,2025-10-02,9858.78,5,22,1,FY2024-Q4,True,13,43145.78
43115,CUST-043115,2023-12-22,2024-09-30,14287.17,13,11,1,FY2024-Q1,True,13,18225.70
43116,CUST-043116,2023-11-05,2025-11-03,641.66,1,30,1,FY2024-Q1,True,14,1529.53
43117,CUST-043117,2021-08-09,2025-08-11,24994.80,30,16,3,FY2021-Q4,True,9,53914.65
43118,CUST-043118,2022-07-07,2023-05-09,1152.77,3,19,21,FY2022-Q4,False,9,3366.02
43119,CUST-043119,2025-07-29,2025-10-20,2159.26,3,2,5,FY2025-Q4,False,9,3768.37
43120,CUST-043120,2022-05-21,2025-11-02,4588.85,4,12,4,FY2022-Q3,False,6,12811.76
43121,CUST-043121,2024-10-02,2025-05-25,2736.17,7,8,6,FY2025-Q1,False,8,9998.38
43122,CUST-043122,2023-11-12,2025-06-07,1583.65,4,23,1,FY2024-Q1,True,12,3772.57
43123,CUST-043123,2023-09-23,2025-11-05,1088.63,4,2,2,FY2023-Q4,True,11,1343.81
43124,CUST-043124,2023-04-24,2025-05-15,2459.34,4,12,2,FY2023-Q3,False,12,9729.95
43125,CUST-043125,2024-05-09,2025-09-30,1701.86,1,14,1,FY2024-Q3,True,14,7508.34
43126,CUST-043126,2025-07-22,2025-12-10,1311.93,3,17,1,FY2025-Q4,True,12,2049.53
43127,CUST-043127,2024-02-02,2025-04-15,2085.55,6,32,42,FY2024-Q2,False,7,7987.59
43128,CUST-043128,2021-04-19,2022-01-14,2619.22,6,22,1,FY2021-Q3,True,12,4675.25
43129,CUST-043129,2024-05-30,2025-06-14,2216.31,4,1,3,FY2024-Q3,False,10,3491.83
43130,CUST-043130,2022-09-20,2023-12-04,1631.90,5,30,3,FY2022-Q4,True,10,6046.44
43131,CUST-043131,2025-11-24,2025-12-04,1682.98,5,7,1,FY2026-Q1,True,13,6128.30
43132,CUST-043132,2021-08-11,2025-05-24,728.97,5,1,1,FY2021-Q4,False,12,1066.40
43133,CUST-043133,2024-09-08,2025-09-21,1135.37,3,9,53,FY2024-Q4,True,8,2759.67
43134,CUST-043134,2023-02-08,2025-11-04,13261.77,5,1,8,FY2023-Q2,False,4,58234.28
43135,CUST-043135,2023-09-06,2024-08-07,1639.80,2,27,2,FY2023-Q4,True,11,6881.90
43136,CUST-043136,2021-05-29,2024-12-16,99.00,1,30,4,FY2021-Q3,False,6,283.91
43137,CUST-043137,2022-10-28,2025-12-14,1269.96,1,6,2,FY2023-Q1,True,12,5280.94
43138,CUST-043138,2025-10-15,2025-11-11,1356.67,2,19,3,FY2026-Q1,False,8,4738.72
43139,CUST-043139,2023-04-11,2023-08-20,152.87,1,10,1,FY2023-Q3,True,13,687.26
43140,CUST-043140,2023-05-23,2025-11-16,2377.49,6,9,21,FY2023-Q3,False,7,5244.66
43141,CUST-043141,2024-02-11,2025-12-08,6822.89,7,17,34,FY2024-Q2,True,7,8756.73
43142,CUST-043142,2023-02-12,2024-06-15,667.29,2,11,2,FY2023-Q2,True,11,2432.50
43143,CUST-043143,2025-04-13,2025-07-10,10776.46,12,13,2,FY2025-Q3,True,11,14443.42
43144,CUST-043144,2020-09-03,2024-08-22,3803.74,6,8,2,FY2020-Q4,True,12,8452.79
43145,CUST-043145,2023-08-14,2023-10-07,510.92,2,11,27,FY2023-Q4,False,8,2256.30
43146,CUST-043146,2025-01-19,2025-11-26,1818.51,7,27,6,FY2025-Q2,False,8,2507.38
43147,CUST-043147,2023-09-26,2025-03-21,1793.69,6,17,1,FY2023-Q4,True,13,3649.12
43148,CUST-043148,2024-04-03,2025-09-04,263.85,1,9,3,FY2024-Q3,False,9,364.32
43149,CUST-043149,2025-12-23,2025-12-26,3079.97,4,24,4,FY2026-Q1,False,7,5796.85
43150,CUST-043150,2022-09-30,2024-12-27,451.68,2,8,1,FY2022-Q4,False,13,1949.12
43151,CUST-043151,2022-08-10,2025-01-10,423.91,1,3,1,FY2022-Q4,True,14,926.29
43152,CUST-043152,2021-02-18,2022-10-04,3110.27,7,17,3,FY2021-Q2,True,10,5399.23
43153,CUST-043153,2024-02-19,2025-09-11,3435.03,5,1,1,FY2024-Q2,True,14,7497.85
43154,CUST-043154,2025-06-18,2025-09-04,8566.09,8,17,28,FY2025-Q3,True,8,30038.32
43155,CUST-043155,2022-08-20,2025-02-18,314.11,1,1,1,FY2022-Q4,True,14,851.35
43156,CUST-043156,2025-12-02,2025-12-22,1322.46,4,13,3,FY2026-Q1,True,9,5514.20
43157,CUST-043157,2023-08-26,2024-07-01,1057.92,2,25,3,FY2023-Q4,True,8,3683.67
43158,CUST-043158,2021-06-14,2022-05-31,426.61,2,3,3,FY2021-Q3,False,9,1449.72
43159,CUST-043159,2023-08-08,2024-11-17,925.40,4,21,3,FY2023-Q4,True,9,3029.64
43160,CUST-043160,2023-03-11,2025-05-14,25943.30,12,18,2,FY2023-Q2,False,10,74480.45
43161,CUST-043161,2025-05-05,2025-06-28,389.44,1,19,2,FY2025-Q3,True,11,1498.14
43162,CUST-043162,2021-06-10,2024-09-20,422.40,1,3,3,FY2021-Q3,False,10,1263.99
43163,CUST-043163,2020-12-20,2025-08-08,3659.52,30,2,53,FY2021-Q1,False,7,7060.30
43164,CUST-043164,2025-01-09,2025-07-04,569.55,2,21,4,FY2025-Q2,False,8,1893.30
43165,CUST-043165,2023-10-05,2024-01-07,198.00,2,11,3,FY2024-Q1,True,8,424.26
43166,CUST-043166,2022-07-15,2024-03-15,654.26,1,2,3,FY2022-Q4,False,10,2090.40
43167,CUST-043167,2024-03-23,2024-08-02,4810.75,9,1,2,FY2024-Q2,True,11,20187.50
43168,CUST-043168,2025-06-12,2025-09-09,4363.50,6,11,1,FY2025-Q3,False,12,6592.22
43169,CUST-043169,2025-05-22,2025-10-24,2065.89,4,2,2,FY2025-Q3,True,12,4727.74
43170,CUST-043170,2025-08-04,2025-09-01,2501.39,5,13,1,FY2025-Q4,True,12,7883.89
43171,CUST-043171,2023-01-29,2024-11-09,4846.03,6,30,2,FY2023-Q2,True,10,9754.56
43172,CUST-043172,2023-01-01,2023-10-14,3279.53,5,10,4,FY2023-Q2,False,7,5947.33
43173,CUST-043173,2025-11-30,2025-12-24,2331.90,3,2,4,FY2026-Q1,False,6,8425.05
43174,CUST-043174,2022-11-27,2025-01-13,283.76,1,27,1,FY2023-Q1,False,14,523.92
43175,CUST-043175,2025-02-10,2025-06-28,5964.48,9,4,3,FY2025-Q2,True,9,12880.31
43176,CUST-043176,2021-06-05,2025-07-29,1922.39,8,1,43,FY2021-Q3,False,9,8261.83
43177,CUST-043177,2021-05-13,2025-05-10,2169.94,7,3,1,FY2021-Q3,False,13,6042.92
43178,CUST-043178,2023-04-06,2025-10-20,658.97,1,5,1,FY2023-Q3,True,14,2559.08
43179,CUST-043179,2024-10-30,2025-02-05,3735.66,7,19,2,FY2025-Q1,False,11,9663.91
43180,CUST-043180,2024-01-20,2025-07-31,115.62,1,3,2,FY2024-Q2,True,12,348.05
43181,CUST-043181,2021-10-13,2025-05-15,183.98,1,1,14,FY2022-Q1,True,7,737.52
43182,CUST-043182,2025-02-10,2025-09-25,2172.26,5,35,4,FY2025-Q2,False,6,6913.26
43183,CUST-043183,2025-02-06,2025-08-04,7171.76,21,11,4,FY2025-Q2,False,8,17937.15
43184,CUST-043184,2022-01-25,2023-04-17,211.30,1,9,7,FY2022-Q2,False,5,893.96
43185,CUST-043185,2024-01-23,2025-11-06,1789.94,4,17,52,FY2024-Q2,False,7,2862.02
43186,CUST-043186,2022-11-26,2023-11-06,1182.54,1,20,1,FY2023-Q1,True,13,4378.29
43187,CUST-043187,2023-05-28,2024-03-22,370.87,1,1,1,FY2023-Q3,False,13,1426.08
43188,CUST-043188,2025-09-26,2025-12-19,2939.31,3,18,1,FY2025-Q4,True,14,7566.63
43189,CUST-043189,2024-08-17,2025-11-15,21441.72,12,21,49,FY2024-Q4,True,8,69624.75
43190,CUST-043190,2024-04-22,2025-07-10,388.19,1,22,4,FY2024-Q3,False,6,796.43
43191,CUST-043191,2021-04-10,2023-10-26,1731.80,4,16,32,FY2021-Q3,False,9,5639.47
43192,CUST-043192,2022-08-26,2024-11-18,3169.06,4,11,1,FY2022-Q4,True,14,12442.54
43193,CUST-043193,2025-10-12,2025-11-19,366.01,1,10,6,FY2026-Q1,True,7,1275.28
43194,CUST-043194,2025-10-13,2025-10-27,796.35,1,18,45,FY2026-Q1,False,7,1914.73
43195,CUST-043195,2024-01-18,2025-11-24,793.70,1,12,1,FY2024-Q2,True,12,2275.48
43196,CUST-043196,2024-01-13,2025-01-08,739.68,2,11,1,FY2024-Q2,True,13,2805.92
43197,CUST-043197,2022-09-26,2024-11-11,3126.20,10,13,4,FY2022-Q4,False,7,4853.40
43198,CUST-043198,2023-11-29,2025-06-23,3479.93,8,25,1,FY2024-Q1,True,12,8154.54
43199,CUST-043199,2022-05-07,2025-03-04,6033.24,6,5,8,FY2022-Q3,False,5,25660.96
43200,CUST-043200,2024-06-29,2025-01-16,1716.38,1,17,1,FY2024-Q3,True,14,4300.45
43201,CUST-043201,2024-12-10,2025-05-14,1283.68,2,15,2,FY2025-Q1,True,10,4344.44
43202,CUST-043202,2025-08-18,2025-10-20,3044.66,8,1,1,FY2025-Q4,False,12,9546.34
43203,CUST-043203,2025-04-05,2025-05-01,1639.12,1,6,1,FY2025-Q3,True,12,3599.05
43204,CUST-043204,2023-06-16,2024-07-06,1535.44,7,24,39,FY2023-Q3,False,8,3563.64
43205,CUST-043205,2024-06-05,2024-10-22,2349.63,10,17,1,FY2024-Q3,True,12,7190.26
43206,CUST-043206,2022-05-06,2025-02-12,351.17,1,21,52,FY2022-Q3,True,7,1304.88
43207,CUST-043207,2024-03-15,2025-02-06,251.24,1,9,2,FY2024-Q2,True,11,787.87
43208,CUST-043208,2021-10-18,2024-08-30,8004.66,3,15,52,FY2022-Q1,True,9,34512.32
43209,CUST-043209,2023-10-31,2024-05-11,1137.76,2,22,56,FY2024-Q1,True,9,1849.18
43210,CUST-043210,2022-01-15,2024-01-19,5801.36,7,10,3,FY2022-Q2,True,8,14103.96
43211,CUST-043211,2022-02-19,2023-12-20,2898.77,5,9,1,FY2022-Q2,True,12,8521.55
43212,CUST-043212,2025-10-15,2025-11-11,250.79,1,6,3,FY2026-Q1,True,10,1108.80
43213,CUST-043213,2023-10-15,2025-02-12,2909.29,4,22,1,FY2024-Q1,True,13,7506.89
43214,CUST-043214,2023-08-02,2025-12-16,190.24,1,3,3,FY2023-Q4,False,9,465.03
43215,CUST-043215,2022-08-09,2025-05-03,148.73,1,6,23,FY2022-Q4,True,8,320.54
43216,CUST-043216,2024-01-05,2025-05-31,1249.32,1,5,1,FY2024-Q2,True,12,2329.72
43217,CUST-043217,2024-05-17,2024-12-18,12034.73,4,10,1,FY2024-Q3,False,12,53260.56
43218,CUST-043218,2020-11-27,2024-02-15,1730.74,3,15,2,FY2021-Q1,True,12,6610.33
43219,CUST-043219,2023-11-19,2025-08-19,136.02,1,24,3,FY2024-Q1,True,9,313.28
43220,CUST-043220,2023-09-26,2024-12-17,611.18,1,6,30,FY2023-Q4,False,7,1153.32
43221,CUST-043221,2022-02-09,2025-08-18,1096.66,3,2,25,FY2022-Q2,True,8,1578.05
43222,CUST-043222,2023-07-06,2025-01-19,1283.45,6,25,2,FY2023-Q4,True,11,2978.98
43223,CUST-043223,2022-01-27,2025-07-10,1048.81,2,7,45,FY2022-Q2,True,7,2435.16
43224,CUST-043224,2024-04-14,2025-01-25,8436.14,10,2,1,FY2024-Q3,False,14,15750.12
43225,CUST-043225,2025-04-11,2025-11-05,12303.77,6,30,3,FY2025-Q3,True,9,33983.49
43226,CUST-043226,2021-06-09,2023-08-10,11199.93,4,6,3,FY2021-Q3,True,8,14927.48
43227,CUST-043227,2025-03-19,2025-12-17,1056.38,7,8,39,FY2025-Q2,False,7,3830.72
43228,CUST-043228,2024-02-23,2025-02-20,1756.88,5,1,3,FY2024-Q2,True,10,3573.66
43229,CUST-043229,2025-06-12,2025-11-27,3327.08,3,12,3,FY2025-Q3,True,8,13776.00
43230,CUST-043230,2022-02-05,2024-06-23,2881.06,2,7,2,FY2022-Q2,True,12,5954.79
43231,CUST-043231,2021-08-08,2025-11-02,213.56,1,31,3,FY2021-Q4,False,9,273.68
43232,CUST-043232,2024-04-14,2025-08-21,1569.72,2,6,1,FY2024-Q3,True,12,6841.47
43233,CUST-043233,2025-06-28,2025-10-25,449.91,1,21,2,FY2025-Q3,True,10,1646.60
43234,CUST-043234,2024-04-27,2025-06-15,2079.11,7,13,39,FY2024-Q3,True,9,6196.84
43235,CUST-043235,2023-04-15,2024-10-16,2675.05,5,24,1,FY2023-Q3,True,12,3514.90
43236,CUST-043236,2021-09-19,2023-11-13,658.87,5,1,34,FY2021-Q4,False,9,1431.04
43237,CUST-043237,2025-06-18,2025-12-09,4456.97,4,14,47,FY2025-Q3,True,9,6728.97
43238,CUST-043238,2025-05-27,2025-10-06,269.64,1,14,34,FY2025-Q3,False,8,720.10
43239,CUST-043239,2024-01-28,2024-03-29,821.46,1,6,12,FY2024-Q2,True,7,3647.79
43240,CUST-043240,2024-01-18,2025-08-01,2789.99,9,4,1,FY2024-Q2,False,13,7784.60
43241,CUST-043241,2021-11-19,2025-11-05,1318.76,4,14,38,FY2022-Q1,True,7,3199.14
43242,CUST-043242,2025-09-11,2025-11-08,1956.08,4,1,1,FY2025-Q4,True,13,2584.39
43243,CUST-043243,2023-04-01,2025-10-29,1781.27,3,9,3,FY2023-Q3,True,9,7126.20
43244,CUST-043244,2022-12-24,2025-07-07,8709.58,6,12,2,FY2023-Q1,False,11,21475.13
43245,CUST-043245,2021-11-13,2023-10-23,1809.27,3,7,40,FY2022-Q1,True,7,2534.51
43246,CUST-043246,2024-12-13,2025-04-09,695.34,1,3,3,FY2025-Q1,True,8,1779.50
43247,CUST-043247,2025-05-17,2025-11-02,1587.95,2,12,12,FY2025-Q3,True,9,5275.50
43248,CUST-043248,2023-08-21,2025-07-14,236.16,1,8,18,FY2023-Q4,True,8,589.10
43249,CUST-043249,2024-07-31,2025-02-20,6229.34,7,10,1,FY2024-Q4,False,12,17815.56
43250,CUST-043250,2023-08-30,2025-04-24,610.27,1,6,16,FY2023-Q4,False,9,1928.26
43251,CUST-043251,2025-07-07,2025-10-25,230.66,1,17,1,FY2025-Q4,False,14,592.69
